
央视频道,#genre#
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8$LR•IPV4•28『线路19』
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221226015/1.m3u8$LR•IPV4•28『线路20』
湖北卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226477$LR•IPV4•28『线路21』
湖北卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/hubeiSD/__op/default/__f/index.m3u8$LR•IPV4•28『线路22』
湖北卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/hubeiSD/__op/default/__f/index.m3u8$LR•IPV4•28『线路23』
湖北卫视,http://124.116.183.146:9901/tsfile/live/0132_1.m3u8$LR•IPV4•28『线路24』
湖北卫视,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8$LR•IPV4•28『线路25』
湖北卫视,http://112.27.235.94:8000/hls/41/index.m3u8$LR•IPV4•28『线路26』
湖北卫视,http://183.11.239.36:808/hls/46/index.m3u8$LR•IPV4•28『线路27』
湖北卫视,http://123.130.84.106:8154/tsfile/live/0132_1.m3u8$LR•IPV4•28『线路28』
江西卫视,http://tvbox6.icu/tv/migu.php?id=jxws$LR•IPV4•29『线路1』
江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•29『线路2』
江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•29『线路3』
江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8$LR•IPV4•29『线路4』
江西卫视,http://182.150.23.74:808/hls/30/index.m3u8$LR•IPV4•29『线路5』
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8$LR•IPV4•29『线路6』
江西卫视,http://111.61.236.247:9081/hls/36/index.m3u8$LR•IPV4•29『线路7』
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8$LR•IPV4•29『线路8』
江西卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•29『线路9』
江西卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&line=3$LR•IPV4•29『线路10』
江西卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&line=5$LR•IPV4•29『线路11』
江西卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&line=6$LR•IPV4•29『线路12』
江西卫视,https://iptv.catvod.com/live.php?id=%E6%B1%9F%E8%A5%BF%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•29『线路13』
江西卫视,http://tvbox6.icu/tv/migu.php?id=jxws$LR•IPV4•29『线路14』
江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•29『线路15』
江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•29『线路16』
江西卫视,https://live.mxdyeah.top/live.php?id=jiangxiHD$LR•IPV4•29『线路17』
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8$LR•IPV4•29『线路18』
江西卫视,http://k.061899.xyz/m.php?id=jxws$LR•IPV4•29『线路19』
江西卫视,http://t.061899.xyz/tl/tl.php?id=jxws$LR•IPV4•29『线路20』
江西卫视,http://sh.lnott.top:880/dx43.m3u8$LR•IPV4•29『线路21』
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8$LR•IPV4•29『线路22』
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225995/1.m3u8$LR•IPV4•29『线路23』
江西卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226344$LR•IPV4•29『线路24』
江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8$LR•IPV4•29『线路25』
江西卫视,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8$LR•IPV4•29『线路26』
江西卫视,http://183.11.239.36:808/hls/44/index.m3u8$LR•IPV4•29『线路27』
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8$LR•IPV4•29『线路28』
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8$LR•IPV4•29『线路29』
吉林卫视,http://tvbox6.icu/tv/migu.php?id=jlws$LR•IPV4•27『线路1』
吉林卫视,http://cssbyd.imwork.net:8082/hls/41/index.m3u8$LR•IPV4•27『线路2』
吉林卫视,http://182.150.23.74:808/hls/35/index.m3u8$LR•IPV4•27『线路3』
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8$LR•IPV4•27『线路4』
吉林卫视,http://123.130.84.106:8154/tsfile/live/0116_1.m3u8$LR•IPV4•27『线路5』
吉林卫视,http://59.39.89.130:60901/tsfile/live/0125_19.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•27『线路6』
吉林卫视,https://iptv.catvod.com/live.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&line=5$LR•IPV4•27『线路7』
吉林卫视,https://iptv.catvod.com/live.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&line=4$LR•IPV4•27『线路8』
吉林卫视,https://iptv.catvod.com/live.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&line=6$LR•IPV4•27『线路9』
吉林卫视,https://iptv.catvod.com/live.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•27『线路10』
吉林卫视,https://iptv.catvod.com/live.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•27『线路11』
吉林卫视,http://tvbox6.icu/tv/migu.php?id=jlws$LR•IPV4•27『线路12』
吉林卫视,https://live.mxdyeah.top/live.php?id=jilinHD$LR•IPV4•27『线路13』
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$LR•IPV4•27『线路14』
吉林卫视,http://k.061899.xyz/m.php?id=jlws$LR•IPV4•27『线路15』
吉林卫视,http://t.061899.xyz/tl/tl.php?id=jlws$LR•IPV4•27『线路16』
吉林卫视,http://sh.lnott.top:880/dx37.m3u8$LR•IPV4•27『线路17』
吉林卫视,http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8$LR•IPV4•27『线路18』
吉林卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226397$LR•IPV4•27『线路19』
吉林卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/jilinHD/__op/default/__f/index.m3u8$LR•IPV4•27『线路20』
吉林卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/jilinHD/__op/default/__f/index.m3u8$LR•IPV4•27『线路21』
吉林卫视,http://hls1.avap.jilintv.cn/zqvk7vpj/channel/0533b55e42354f4f802bdec78e26b571/1.m3u8$LR•IPV4•27『线路22』
吉林卫视,http://183.11.239.36:808/hls/10/index.m3u8$LR•IPV4•27『线路23』
吉林卫视,http://123.130.84.106:8154/tsfile/live/0116_1.m3u8$LR•IPV4•27『线路24』
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8$LR•IPV4•27『线路25』
吉林卫视,http://cssbyd.imwork.net:8082/hls/41/index.m3u8$LR•IPV4•27『线路26』
吉林卫视,http://101.66.198.83:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•27『线路27』
内蒙古卫视,http://tvbox6.icu/tv/migu.php?id=nmws$LR•IPV4•26『线路1』
内蒙古卫视,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8$LR•IPV4•26『线路2』
内蒙古卫视,http://182.150.23.74:808/hls/37/index.m3u8$LR•IPV4•26『线路3』
内蒙古卫视,http://cssbyd.imwork.net:8082/hls/44/index.m3u8$LR•IPV4•26『线路4』
内蒙古卫视,http://112.27.235.94:8000/hls/49/index.m3u8$LR•IPV4•26『线路5』
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8$LR•IPV4•26『线路6』
内蒙古卫视,http://111.61.236.247:9081/hls/48/index.m3u8$LR•IPV4•26『线路7』
内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•26『线路8』
内蒙古卫视,http://198.204.228.26/live/nmgws.m3u8$LR•IPV4•26『线路9』
内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•26『线路10』
内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86&line=3$LR•IPV4•26『线路11』
内蒙古卫视,https://iptv.catvod.com/live.php?id=%E5%86%85%E8%92%99%E5%8F%A4%E5%8D%AB%E8%A7%86$LR•IPV4•26『线路12』
内蒙古卫视,http://tvbox6.icu/tv/migu.php?id=nmws$LR•IPV4•26『线路13』
内蒙古卫视,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8$LR•IPV4•26『线路14』
内蒙古卫视,https://live.mxdyeah.top/live.php?id=neimengkuSD$LR•IPV4•26『线路15』
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8$LR•IPV4•26『线路16』
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8$LR•IPV4•26『线路17』
内蒙古卫视,http://39.134.67.108/PLTV/88888888/224/3221226017/1.m3u8$LR•IPV4•26『线路18』
内蒙古卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/neimengkuSD/__op/default/__f/index.m3u8$LR•IPV4•26『线路19』
内蒙古卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/neimengkuSD/__op/default/__f/index.m3u8$LR•IPV4•26『线路20』
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880$LR•IPV4•26『线路21』
内蒙古卫视,http://cssbyd.imwork.net:8082/hls/44/index.m3u8$LR•IPV4•26『线路22』
内蒙古卫视,http://112.27.235.94:8000/hls/49/index.m3u8$LR•IPV4•26『线路23』
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8$LR•IPV4•26『线路24』
内蒙古卫视,http://123.130.84.106:8154/tsfile/live/0109_1.m3u8$LR•IPV4•26『线路25』
内蒙古卫视,http://123.130.84.106:8154/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•26『线路26』
辽宁卫视,http://43.251.226.89:8080/play/41.m3u8$LR•IPV4•29『线路1』
辽宁卫视,http://tvbox6.icu/tv/migu.php?id=lnws$LR•IPV4•29『线路2』
辽宁卫视,http://112.27.235.94:8000/hls/47/index.m3u8$LR•IPV4•29『线路3』
辽宁卫视,http://123.130.84.106:8154/tsfile/live/0121_1.m3u8$LR•IPV4•29『线路4』
辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8$LR•IPV4•29『线路5』
辽宁卫视,http://101.66.198.83:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路6』
辽宁卫视,http://59.39.89.130:60901/tsfile/live/0125_13.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•29『线路7』
辽宁卫视,https://iptv.catvod.com/live.php?id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86&line=3$LR•IPV4•29『线路8』
辽宁卫视,https://iptv.catvod.com/live.php?id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•29『线路9』
辽宁卫视,https://iptv.catvod.com/live.php?id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86$LR•IPV4•29『线路10』
辽宁卫视,https://iptv.catvod.com/live.php?id=%E8%BE%BD%E5%AE%81%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•29『线路11』
辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub$LR•IPV4•29『线路12』
辽宁卫视,http://43.251.226.89:8080/play/41.m3u8$LR•IPV4•29『线路13』
辽宁卫视,http://tvbox6.icu/tv/migu.php?id=lnws$LR•IPV4•29『线路14』
辽宁卫视,https://live.mxdyeah.top/live.php?id=liaoningHD$LR•IPV4•29『线路15』
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8$LR•IPV4•29『线路16』
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8$LR•IPV4•29『线路17』
辽宁卫视,http://k.061899.xyz/m.php?id=lnws$LR•IPV4•29『线路18』
辽宁卫视,http://t.061899.xyz/tl/tl.php?id=lnws$LR•IPV4•29『线路19』
辽宁卫视,http://sh.lnott.top:880/dx19.m3u8$LR•IPV4•29『线路20』
辽宁卫视,http://39.134.67.108/PLTV/88888888/224/3221225944/1.m3u8$LR•IPV4•29『线路21』
辽宁卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226546$LR•IPV4•29『线路22』
辽宁卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/liaoningHD/__op/default/__f/index.m3u8$LR•IPV4•29『线路23』
辽宁卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/liaoningHD/__op/default/__f/index.m3u8$LR•IPV4•29『线路24』
辽宁卫视,http://183.11.239.36:808/hls/47/index.m3u8$LR•IPV4•29『线路25』
辽宁卫视,http://112.27.235.94:8000/hls/47/index.m3u8$LR•IPV4•29『线路26』
辽宁卫视,http://123.130.84.106:8154/tsfile/live/0121_1.m3u8$LR•IPV4•29『线路27』
辽宁卫视,http://61.136.172.236:9901/tsfile/live/0121_1.m3u8$LR•IPV4•29『线路28』
辽宁卫视,http://101.66.198.83:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•29『线路29』
宁夏卫视,http://43.251.226.89:8080/play/54.m3u8$LR•IPV4•26『线路1』
宁夏卫视,http://tvbox6.icu/tv/migu.php?id=nxws$LR•IPV4•26『线路2』
宁夏卫视,http://cssbyd.imwork.net:8082/hls/45/index.m3u8$LR•IPV4•26『线路3』
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8$LR•IPV4•26『线路4』
宁夏卫视,http://183.11.239.36:808/hls/106/index.m3u8$LR•IPV4•26『线路5』
宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8$LR•IPV4•26『线路6』
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8$LR•IPV4•26『线路7』
宁夏卫视,https://iptv.catvod.com/live.php?id=%E5%AE%81%E5%A4%8F%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•26『线路8』
宁夏卫视,https://iptv.catvod.com/live.php?id=%E5%AE%81%E5%A4%8F%E5%8D%AB%E8%A7%86$LR•IPV4•26『线路9』
宁夏卫视,https://iptv.catvod.com/live.php?id=%E5%AE%81%E5%A4%8F%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•26『线路10』
宁夏卫视,http://107.150.60.122/live/nxws.m3u8$LR•IPV4•26『线路11』
宁夏卫视,http://38.75.136.137:98/gslb/dsdqpub/nxws.m3u8?auth=testpub$LR•IPV4•26『线路12』
宁夏卫视,http://43.251.226.89:8080/play/54.m3u8$LR•IPV4•26『线路13』
宁夏卫视,http://tvbox6.icu/tv/migu.php?id=nxws$LR•IPV4•26『线路14』
宁夏卫视,https://live.mxdyeah.top/live.php?id=ningxia$LR•IPV4•26『线路15』
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8$LR•IPV4•26『线路16』
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8$LR•IPV4•26『线路17』
宁夏卫视,http://39.134.67.108/PLTV/88888888/224/3221226028/1.m3u8$LR•IPV4•26『线路18』
宁夏卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/ningxia/__op/default/__f/index.m3u8$LR•IPV4•26『线路19』
宁夏卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/ningxia/__op/default/__f/index.m3u8$LR•IPV4•26『线路20』
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8"target='if'>$LR•IPV4•26『线路21』
宁夏卫视,http://cssbyd.imwork.net:8082/hls/45/index.m3u8$LR•IPV4•26『线路22』
宁夏卫视,http://36.32.174.67:60080/newlive/live/hls/49/live.m3u8$LR•IPV4•26『线路23』
宁夏卫视,http://183.11.239.36:808/hls/106/index.m3u8$LR•IPV4•26『线路24』
宁夏卫视,http://222.169.85.8:9901/tsfile/live/0112_1.m3u8$LR•IPV4•26『线路25』
宁夏卫视,http://111.61.236.247:9081/hls/51/index.m3u8$LR•IPV4•26『线路26』
青海卫视,http://43.251.226.89:8080/play/48.m3u8$LR•IPV4•27『线路1』
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8$LR•IPV4•27『线路2』
青海卫视,http://tvbox6.icu/tv/migu.php?id=qhws$LR•IPV4•27『线路3』
青海卫视,http://111.61.236.247:9081/hls/49/index.m3u8$LR•IPV4•27『线路4』
青海卫视,http://123.130.84.106:8154/tsfile/live/0140_1.m3u8$LR•IPV4•27『线路5』
青海卫视,http://123.130.84.106:8154/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•27『线路6』
青海卫视,https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&line=3$LR•IPV4•27『线路7』
青海卫视,https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•27『线路8』
青海卫视,https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&line=4$LR•IPV4•27『线路9』
青海卫视,http://38.75.136.137:98/gslb/dsdqpub/qhws.m3u8?auth=testpub$LR•IPV4•27『线路10』
青海卫视,https://iptv.catvod.com/live.php?id=%E9%9D%92%E6%B5%B7%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•27『线路11』
青海卫视,http://43.251.226.89:8080/play/48.m3u8$LR•IPV4•27『线路12』
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8$LR•IPV4•27『线路13』
青海卫视,http://tvbox6.icu/tv/migu.php?id=qhws$LR•IPV4•27『线路14』
青海卫视,https://live.mxdyeah.top/live.php?id=qinghaiSD$LR•IPV4•27『线路15』
青海卫视,http://k.061899.xyz/m.php?id=qhws$LR•IPV4•27『线路16』
青海卫视,http://t.061899.xyz/tl/tl.php?id=qhws$LR•IPV4•27『线路17』
青海卫视,http://39.134.67.108/PLTV/88888888/224/3221225948/1.m3u8$LR•IPV4•27『线路18』
青海卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/qinghaiSD/__op/default/__f/index.m3u8$LR•IPV4•27『线路19』
青海卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/qinghaiSD/__op/default/__f/index.m3u8$LR•IPV4•27『线路20』
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8$LR•IPV4•27『线路21』
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8$LR•IPV4•27『线路22』
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484$LR•IPV4•27『线路23』
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030$LR•IPV4•27『线路24』
青海卫视,http://123.130.84.106:8154/tsfile/live/0140_1.m3u8$LR•IPV4•27『线路25』
青海卫视,http://123.130.84.106:8154/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•27『线路26』
青海卫视,http://111.61.236.247:9081/hls/49/index.m3u8$LR•IPV4•27『线路27』
山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8$LR•IPV4•25『线路1』
山东卫视,http://tvbox6.icu/tv/migu.php?id=sdws$LR•IPV4•25『线路2』
山东卫视,http://222.169.85.8:9901/tsfile/live/0131_1.m3u8$LR•IPV4•25『线路3』
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8$LR•IPV4•25『线路4』
山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8$LR•IPV4•25『线路5』
山东卫视,http://123.130.84.106:8154/tsfile/live/0131_1.m3u8$LR•IPV4•25『线路6』
山东卫视,http://101.66.198.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•25『线路7』
山东卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E4%B8%9C%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•25『线路8』
山东卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E4%B8%9C%E5%8D%AB%E8%A7%86$LR•IPV4•25『线路9』
山东卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E4%B8%9C%E5%8D%AB%E8%A7%86&line=3$LR•IPV4•25『线路10』
山东卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E4%B8%9C%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•25『线路11』
山东卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E4%B8%9C%E5%8D%AB%E8%A7%86&line=5$LR•IPV4•25『线路12』
山东卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8$LR•IPV4•25『线路13』
山东卫视,http://tvbox6.icu/tv/migu.php?id=sdws$LR•IPV4•25『线路14』
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8$LR•IPV4•25『线路15』
山东卫视,http://k.061899.xyz/m.php?id=sdws$LR•IPV4•25『线路16』
山东卫视,http://t.061899.xyz/tl/tl.php?id=sdws$LR•IPV4•25『线路17』
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8$LR•IPV4•25『线路18』
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221226034/1.m3u8$LR•IPV4•25『线路19』
山东卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226456$LR•IPV4•25『线路20』
山东卫视,http://222.169.85.8:9901/tsfile/live/0131_1.m3u8$LR•IPV4•25『线路21』
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8$LR•IPV4•25『线路22』
山东卫视,http://183.11.239.36:808/hls/43/index.m3u8$LR•IPV4•25『线路23』
山东卫视,http://123.130.84.106:8154/tsfile/live/0131_1.m3u8$LR•IPV4•25『线路24』
山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8$LR•IPV4•25『线路25』
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8$LR•IPV4•34『线路1』
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•34『线路2』
天津卫视,http://182.150.23.74:808/hls/27/index.m3u8$LR•IPV4•34『线路3』
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8$LR•IPV4•34『线路4』
天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8$LR•IPV4•34『线路5』
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8$LR•IPV4•34『线路6』
天津卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A9%E6%B4%A5%E5%8D%AB%E8%A7%86&line=1$LR•IPV4•34『线路7』
天津卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A9%E6%B4%A5%E5%8D%AB%E8%A7%86&line=4$LR•IPV4•34『线路8』
天津卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A9%E6%B4%A5%E5%8D%AB%E8%A7%86&line=2$LR•IPV4•34『线路9』
天津卫视,https://iptv.catvod.com/live.php?id=%E5%A4%A9%E6%B4%A5%E5%8D%AB%E8%A7%86$LR•IPV4•34『线路10』
天津卫视,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub$LR•IPV4•34『线路11』
天津卫视,http://iptv.huuc.edu.cn/hls/tjhd.m3u8$LR•IPV4•34『线路12』
天津卫视,https://zby.130519.xyz/PLTV/11/224/3221225742/index.m3u8$LR•IPV4•34『线路13』
天津卫视,http://[2409:8087:1a01:df::4030]:80/TVOD/88888888/224/3221225972/main.m3u8$LR•IPV6•34『线路14』
天津卫视,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226459/index.m3u8$LR•IPV6•34『线路15』
天津卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226459/index.m3u8$LR•IPV6•34『线路16』
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8$LR•IPV4•34『线路17』
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•34『线路18』
天津卫视,https://live.mxdyeah.top/live.php?id=tianjinHD$LR•IPV4•34『线路19』
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8$LR•IPV4•34『线路20』
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8$LR•IPV4•34『线路21』
天津卫视,http://k.061899.xyz/m.php?id=tjws$LR•IPV4•34『线路22』
天津卫视,http://t.061899.xyz/tl/tl.php?id=tjws$LR•IPV4•34『线路23』
天津卫视,http://sh.lnott.top:880/dx30.m3u8$LR•IPV4•34『线路24』
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221225972/1.m3u8$LR•IPV4•34『线路25』
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221226003/1.m3u8$LR•IPV4•34『线路26』
天津卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226459$LR•IPV4•34『线路27』
天津卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/tianjinHD/__op/default/__f/index.m3u8$LR•IPV4•34『线路28』
天津卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/tianjinHD/__op/default/__f/index.m3u8$LR•IPV4•34『线路29』
天津卫视,http://124.116.183.146:9901/tsfile/live/0135_1.m3u8$LR•IPV4•34『线路30』
天津卫视,http://112.27.235.94:8000/hls/42/index.m3u8$LR•IPV4•34『线路31』
天津卫视,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8$LR•IPV4•34『线路32』
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8$LR•IPV4•34『线路33』
天津卫视,http://222.169.85.8:9901/tsfile/live/0135_1.m3u8$LR•IPV4•34『线路34』
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws$LR•IPV4•34『线路1』
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=hnws&?key=txiptv$LR•IPV4•34『线路2』
海南卫视,http://120.76.248.139/live/bfgd/4200000473.m3u8$LR•IPV4•34『线路3』
海南卫视,http://111.221.137.234:44330/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4•34『线路4』
海南卫视,http://tvbox6.icu/tv/migu.php?id=hinws$LR•IPV4•34『线路5』
海南卫视,http://39.152.103.17:8089/tsfile/live/1046_1.m3u8$LR•IPV4•34『线路6』
